Address_Id,Customer_Id,Address_Line_1,Address_Line_2,Address_Line_3,Address_Line_4,Town_City,State_Country_Province,Country,Post_Zip_Country,Other_Address_Details
859,838,L9OMNQ,Garland,Somerset,North Dakota,St. Petersburg,Fiji,Croatia,Portugal,5VNA1
860,38,U0KRO31F7SP0O37X,Corpus Christi,Sussex,Kentucky,Grand Rapids,American Samoa,Micronesia,Uganda,8ODE77Y
861,561,8ZBIBMHM1QB,Milwaukee,Antrim,Oklahoma,San Antonio,San Marino,Portugal,Suriname,YBI
862,355,E8G6RU1XL,Aurora,Hampshire,Virginia,Lincoln,Ethiopia,China,New Caledonia,
863,742,IAGT7FO4LDB7EOEP,Albuquerque,Clwyd,Delaware,Long Beach,Albania,Colombia,Japan,J
864,364,E25MDQWSJ,Des Moines,Gwynedd,Virginia,Toledo,Guyana,Kenya,Niue,6YVMT25MH2Y
865,226,UW95ZVZH11HE1XX,Tampa,Cumbria,New Jersey,Baton Rouge,Nepal,Djibouti,Somalia,9P
866,181,X76URR1BNVGL5KK0O,Milwaukee,Middlesex,Utah,Lubbock,Suriname,Czech Republic,Mayotte,8FSFJ9OQRG3XB
867,857,U8B8CCE7DO1Z17P7S,Fort Wayne,Derbyshire,Oklahoma,Oakland,Zambia,Argentina,Guinea,9XDZ9YWSN8
868,889,MPH2UX,Milwaukee,Staffordshire,Minnesota,Anaheim,Nicaragua,France,Bolivia,21VC9CO3L
869,543,4EEBGGHQV3,Greensboro,Aberdeenshire,Maryland,Richmond,Ukraine,Switzerland,Guinea-Bissau,36IZ7I835P5U584KV0R
870,815,TPVUFK,Oakland,Worcestershire,Delaware,San Francisco,Lithuania,Taiwan,Kenya,GSJVG7TDI4
871,76,DANT8WXRWEYP,Rochester,Midlothian,Kentucky,Phoenix,Panama,Bermuda,Pakistan,TQE6RU02GNOI
872,446,DEP7,Madison,Isle of Wight,Nebraska,Wichita,Kiribati,Denmark,Namibia,E8WM7OGOC
873,840,0,San Diego,Banffshire,New Mexico,Oklahoma,Ecuador,,Liechtenstein,MBMMI0PVL0AB4Q1CQV
874,301,W7,St. Paul,Shropshire,Illinois,El Paso,Togo,Chile,Libya,A
875,670,9630E3SS9,Tampa,Humberside,Montana,Newark,Mexico,Saudi Arabia,Vanuatu,R90
876,377,O,Santa Ana,Isle of Wight,Vermont,Mobile,Ukraine,Liechtenstein,Moldova,8A65UOQHMSV
877,437,NUB6IEPK3R5,Phoenix,Northamptonshire,Wisconsin,Yonkers,Cape Verde,Belgium,Brazil,
878,290,BFZNWEOH6QDN4V,Fresno,Gloucestershire,Vermont,Riverside,Azerbaijan,,Argentina,8H2QS3H8345LUYKQ19
879,14,N3MOS3WQV,Colorado,Merseyside,North Dakota,Memphis,Ecuador,Philippines,Italy,1L5
880,106,RI,Honolulu,West Midlands,Colorado,Madison,Tuvalu,Trinidad,Botswana,PJPQCJUHY67IEVK
881,442,7MGI0SPY44,Corpus Christi,Angus,Michigan,Colorado,Belize,American Samoa,Mayotte,OSSD45LAW30FDXUJ27C
882,826,V8,Tacoma,Oxfordshire,Hawaii,Philadelphia,Canada,Georgia,Nauru,2C4P9M6FNG6VH768
883,304,AWGN1MU2HG2D8EO4,New Orleans,Isle of Wight,New Hampshire,Tampa,Cape Verde,Comoros,Pakistan,S6K
884,493,5W7A,Detroit,Bute,Texas,Fort Worth,South Korea,Burundi,Congo,E
885,753,9UMC5KIYQ,Miami,Northamptonshire,Florida,Tampa,Trinidad,Ghana,Trinidad,9JF
886,403,JVM,Oakland,Cumberland,Alabama,Oklahoma,Gibraltar,Ukraine,Haiti,1BOG7ICZBN24HY6NGW
887,591,E8Q,Columbus,Cromartyshire,Massachusetts,San Francisco,El Salvador,Slovakia,Tunisia,X5QMQ91S9OIV6UI53Z
888,646,M4,Corpus Christi,Rutland,West Virginia,Long Beach,Ethiopia,New Caledonia,Kenya,ZD47UKQOOMRQECEHYAPX
889,757,ZGMJBA0DQY0XQNL0O,Stockton,Worcestershire,Pennsylvania,Montgomery,Moldova,Anguilla,Greece,6Q3ATSWAYS2OGXRSX
890,413,AJIQ8TCRUP,Rochester,Herefordshire,Louisiana,San Diego,,Samoa,Armenia,10
891,753,E0L5E9E0TT,Lincoln,Argyll,Kansas,Memphis,Tuvalu,Guyana,Paraguay,C5HX4JRC
892,332,IK0VJYW6S72EBL,Kansas,Cheshire,Mississippi,Honolulu,Hungary,Pakistan,India,UE1TTM1X1
893,836,98T6JFA,Jersey,Derbyshire,Tennessee,Corpus Christi,Sweden,Gibraltar,Taiwan,UEPT
894,461,BYF,Pittsburgh,Berkshire,Rhode Island,Raleigh,Samoa,New Zealand,Switzerland,1YENO0
895,472,BD70,Little Rock,Surrey,Wisconsin,Montgomery,Greece,Lebanon,Bahamas,NXLTKLCO94XE
896,26,NZ,Los Angeles,Down,Virginia,Glendale,Fiji,Zambia,Moldova,O
897,534,XPDAEVOXBCM9JS056M9V,Tulsa,West Midlands,North Carolina,Hialeah,Dominica,India,Burundi,M44R0U9
898,24,QPX36KTK67QBLOKV,Tulsa,Westmorland,West Virginia,Norfolk,Comoros,Brazil,Bolivia,6MCSW644OJFQ48Z2F
899,601,SOQCJZB68J,San Francisco,Kent,Montana,Baltimore,Belarus,Vatican City,Jersey,CIPGBV0EB
900,891,2T8D4S70F77BU,Riverside,Cheshire,Michigan,Colorado,Oman,Norway,Ghana,JXZKERE78TGI50
901,864,45VXY3F9OTL4V,Anaheim,Peeblesshire,Alaska,Tacoma,Congo,Qatar,China,UIYJE41BGHRFQAG
902,544,PLWX0GICYD7SGJFBL,Lincoln,Ross,Arizona,Boston,Gibraltar,Panama,Canada,HUTLQ
903,362,WZFUG9AFXS5ER,Garland,Shetland,Alabama,Newark,Indonesia,Sri Lanka,Canada,VCCTSTM3U
904,764,X1AUA9AEUR6IP5NWUD89,Glendale,Dunbartonshire,Hawaii,Santa Ana,Sierra Leone,Eire,South Korea,P7GD2VW6HMI3M
905,866,VRV4MNLJP7JL6VF9,Stockton,Hertfordshire,Hawaii,Miami,Oman,Nauru,Chile,OWR2YNCEIAMM6K
906,541,0B2H4ONY,Nashville,Wigtownshire,South Dakota,Detroit,Kiribati,Isle of Man,Kuwait,7ODNEQIT3OMYM3
907,583,5S0YS6IS1,Portland,Cromartyshire,North Carolina,Washington,Martinique,China,Tunisia,1RP05W2J461BP6QGOB
908,890,EQOMPU5JMWI97M9,Greensboro,Renfrewshire,Connecticut,San Antonio,Nepal,Bahrain,Algeria,9X
909,798,W6QQ2863ISIRF,Miami,Cornwall,Minnesota,Akron,Australia,France,Kiribati,
910,476,2EU5UUCPCMZ41,Seattle,Worcestershire,Virginia,Garland,Bolivia,Bulgaria,Latvia,G8L52OECPPAE8VW5F
911,322,0VLDOFAB1A76JK4XCD49,Atlanta,Shetland,North Carolina,St. Louis,Mauritania,Gabon,Guatemala,558HCETNC7XM
912,249,4F1,Baton Rouge,Northumberland,South Carolina,Baton Rouge,Mauritania,Réunion,Norway,U6VB
913,272,E07T,Tacoma,West Midlands,Pennsylvania,Mesa,Guam,Albania,Djibouti,FZUD5SGB0BY
914,861,RY652N642Z2QCJXOBR,Miami,Gwynedd,New Hampshire,Yonkers,Estonia,Martinique,Montenegro,KJ
915,985,FALZS7WF,New York,Gwent,Vermont,Fort Worth,Guernsey,Côte d'Ivoire,Guinea,F3
916,426,LAE3HYJ9Z,El Paso,Caithness,Montana,San Diego,Turkey,Togo,Czech Republic,WYV6
917,647,IHQ7A563RV34,Fresno,Armagh,Kentucky,Nashville,Myanmar,Iceland,Uzbekistan,FB6E3XG7CJFQF
918,557,9MES5YEY57NISKZ9E0O,Long Beach,Norfolk,Kansas,Philadelphia,Benin,Micronesia,El Salvador,SZG01EIO
919,411,X83P2A,St. Louis,Caithness,Pennsylvania,Spokane,China,Swaziland,Saint Helena,NEPBREZCL8
920,751,L4,Columbus,Bedfordshire,New Jersey,Tulsa,Kiribati,Ecuador,Jersey,F1YDCDJ
921,429,JFH75H35EBLFD92OI,Nashville,Inverness-shire,Mississippi,Stockton,Germany,Nicaragua,Niger,LB4THUBSGYURTQUJ0D
922,597,7TCVFF50I,Tucson,Nairnshire,Rhode Island,Dallas,Mongolia,Moldova,Togo,PSD6UHR5
923,767,QU3TT0,Minneapolis,Gwent,Ohio,Baton Rouge,Poland,Congo,Seychelles,03ONV
924,313,81LEH59,Seattle,Oxfordshire,Alaska,Akron,Bahamas,Falklands,Gibraltar,25JK8GFLIEQG
925,100,D2HVTMDS,Louisville,Armagh,Tennessee,Little Rock,Albania,Tunisia,Rwanda,O6F
926,3,DASNZ114YEEK8S,Atlanta,Inverness-shire,Utah,,Bolivia,Comoros,France,YRUB849BPPKSC
927,872,CMUNW5PO,Jacksonville,County Durham,Ohio,Las Vegas,Spain,Malvinas,Romania,7WFNOZG5597US40
928,500,A2CN5O1C1SFJ708ZKAJ,St. Petersburg,Argyll,Texas,Montgomery,Palau,Kenya,Nepal,H
929,11,U15AV,Norfolk,Londonderry,,Mesa,Tunisia,Réunion,Italy,KRPV12U09
930,528,7SQV5NLPDX,Mesa,Isle of Wight,Indiana,Charlotte,Namibia,Colombia,Guyana,IRVT64JKE0IFWTM
931,84,DZ9D2I,Phoenix,Peeblesshire,New Mexico,Corpus Christi,Guadeloupe,Haiti,Japan,4DC4BS70
932,74,C25LLOCV6X88,Corpus Christi,Sutherland,Illinois,Spokane,Rwanda,Haiti,Albania,LKBVCTNP7MDDDONL
933,54,2,Tucson,Gwynedd,Alabama,Seattle,Bahrain,Bulgaria,Montenegro,IG15VV8GYGO
934,551,MH9L,Montgomery,Kent,Maryland,St. Paul,Hong Kong,Anguilla,Bhutan,XQKVLLJ7P27UPO796Q
935,572,NSYHMAA6AADRJPYTD,Hialeah,Lanarkshire,Idaho,Las Vegas,Aruba,Colombia,Uruguay,OJV9RY
936,302,62I9GNH4,Grand Rapids,Moray,California,Lubbock,Montserrat,Ghana,Iraq,QP3EEDZL9VTIS34DQG9
937,889,MLCS4GCRK4NZBD6KWKGP,Houston,Aberdeenshire,Maryland,St. Louis,Palau,Kuwait,Kuwait,F6OZ97QZL2HSXJVU
938,718,4Y9V2JNDBA0I9NLX,Long Beach,Berwickshire,Georgia,Fresno,Guernsey,Ukraine,Swaziland,BNTU4FBFOYMK64SIQM
939,473,9B6XEPQMVO,Tucson,Staffordshire,Louisiana,Houston,Lebanon,Luxembourg,American Samoa,0346MZZ7E
940,378,OK31ETIN3W2WO,Seattle,Tyne and Wear,New York,Lincoln,Guinea-Bissau,Togo,Jersey,L88A9FTFDAQDJL94FEXO
941,879,8TMH1PLNEB5J,San Antonio,West Midlands,Louisiana,Toledo,Guernsey,Saint Helena,Kenya,6WBT06G7U48WF2
942,204,Q8J96VBOQ7Y3G5X,Philadelphia,Stirlingshire,Maine,San Jose,Pakistan,Puerto Rico,Togo,E9XPZ
943,573,L7E,Memphis,Norfolk,Indiana,Houston,Côte d'Ivoire,Guernsey,Zambia,DCSNKIXIKL9QQEBWH88
944,766,J5W35UYQ16,Mesa,Tyrone,Montana,Birmingham,Cambodia,Togo,Sudan,7I5IG4IJQ5H8O
945,116,WVKS,Kansas,Oxfordshire,Tennessee,Little Rock,Andorra,Kuwait,Palau,TKI5GNIP9JY5ONEH
946,214,KMV1DPHMOEKK,Dallas,Isle of Wight,Oklahoma,Akron,Guinea-Bissau,Nepal,Angola,OGNV
947,428,TS3Q1PK,Atlanta,Bute,Nebraska,Cincinnati,Argentina,Norway,Chile,6A6
948,249,F4BXKNKF27WCI,Seattle,Hertfordshire,Oklahoma,Glendale,Mongolia,Saint Lucia,Falklands,ZERF412ILRE
949,514,YBC4UN9FR9D38DO,Oakland,Devon,Indiana,Lincoln,Iraq,Jersey,Liechtenstein,SLTI9MKBFV49CS
950,373,UU724IJ4T1X7L6O74,Baton Rouge,Shetland,Utah,Fresno,Indonesia,Moldova,Sudan,0CYE
951,880,USEXVX30D,,Buckinghamshire,Minnesota,Des Moines,Nigeria,Mongolia,Nepal,YZN4XUFX362N2GWV
952,686,JHF7RXC15G4GR8ASQ2U,Colorado,Hampshire,New Jersey,Rochester,,Somalia,Thailand,CLJ
953,478,K6YOJWRXY,Baltimore,Wigtownshire,Louisiana,Lincoln,Bulgaria,Falklands,Guinea,V049I
954,699,Z45HLCMPGNTM2N,San Antonio,Kent,Georgia,Anchorage,Albania,Poland,Afghanistan,B926MC6DSXPLE7N79SH
955,388,D05M3606SHCI,Fremont,Somerset,Washington,Jersey,Namibia,Angola,Nigeria,VVW6ZDVI2YJUES3N0
956,689,NV6F3,Honolulu,Buckinghamshire,West Virginia,Des Moines,Guinea-Bissau,Cambodia,Ethiopia,
957,425,H0,Denver,Dyfed,Indiana,Lubbock,Mongolia,Luxembourg,Guinea,AW33Y4R6C2N
958,50,ANY50M6QY4A95V,Oakland,Wiltshire,Louisiana,Fresno,Montenegro,Mauritius,Spain,BSC6
959,114,AV3YYCZ8,Anchorage,Kirkcudbrightshire,Wisconsin,Montgomery,Grenada,Grenada,Bahrain,CV68HNATDV6
960,663,V1L,Tucson,Aberdeenshire,Maine,Newark,Serbia,Jordan,Taiwan,3Z79D6A
961,809,DJ76E3PHOX6,Virginia Beach,Orkney,Louisiana,Madison,Mauritius,Switzerland,Poland,SY18
962,216,Z2J87HIZK57R,San Jose,Cumberland,Colorado,Seattle,Nauru,Pitcairn,Finland,IGE7711LOA5S6T8SA
963,606,1YAF49Y0P,Las Vegas,Shetland,South Carolina,Corpus Christi,Sweden,Grenada,Moldova,9KK92GIYL
964,8,EW4U263MXXJYA,Nashville,Stirlingshire,Texas,Raleigh,Poland,Bermuda,Belgium,DNEUY2Y7VM6T40EP1H6
965,526,ZMEJLW8BFNC,Spokane,Nairnshire,Texas,Detroit,Jamaica,Rwanda,Argentina,1ZHERNM8DYP9G
966,430,E2JO7DAP4B3MGTHJA,Indianapolis,Fermanagh,North Dakota,Fremont,Saudi Arabia,Tuvalu,Guadeloupe,
967,235,Z3O,Akron,Suffolk,New York,Indianapolis,Slovakia,Morocco,Bangladesh,0VAT4U1XNEGFJUDE
968,73,FIV,Oakland,Lancashire,Massachusetts,Jacksonville,Lebanon,Virgin Islands,Bolivia,R70E502BFQUXXWC5TETR
969,225,FT42HHIWR029,Phoenix,Isle of Wight,Nebraska,Garland,Vatican City,Honduras,Nicaragua,2I02TZA
970,768,6OKBOI,Arlington,Hertfordshire,Mississippi,Bakersfield,Cuba,Tanzania,Uruguay,2E0JOH8YTUV7IO47
971,303,3SFP,Memphis,Cumberland,Missouri,Tacoma,Russia,Italy,Rwanda,
972,525,LO9HKN1SSYGL2UM4J2GG,Memphis,Shropshire,Kansas,St. Paul,Denmark,Kiribati,Belgium,H4AQG
973,931,4SE3JRZ3CMDE1WT8F6D0,Jacksonville,Gwent,Wisconsin,El Paso,Eritrea,Azerbaijan,Dominica,NDPP0BC0S
974,653,X77Y9TWNJQZ,Fort Wayne,Hampshire,North Dakota,Cleveland,,Uzbekistan,Germany,DBUE9E36ZJYJ5DET23H
975,666,0GVVD1W1PGB370YS,Indianapolis,Ayrshire,Massachusetts,Tulsa,Myanmar,Lebanon,Yemen,XCYGVBSJYHIUFFBSC
976,704,3V,Detroit,Stirlingshire,Hawaii,Tucson,Singapore,Tuvalu,Rwanda,H303QWM4
977,868,FK7K659X2FSVE60FYC2,Seattle,Sussex,Hawaii,Akron,Benin,Djibouti,Tonga,CA798JL50DDIYMK8
978,48,GYQHV4R8V3SFVWSG9,Columbus,Gwent,Illinois,Fresno,Nauru,France,United States,033Q1LGGLE
979,755,P7RZZANGO00IUI1,Dayton,Tyrone,Texas,Jackson,Iceland,Singapore,Nauru,UL1UR3G9R89BU9AFY
980,856,MGTPP,Garland,Moray,Kansas,Arlington,Mexico,Fiji,Puerto Rico,JGGV7VI0HAPQSN4FBF
981,61,E11YNC0IDJ6NNUEHZGUF,Buffalo,Cumbria,Kansas,Buffalo,Armenia,Lithuania,Botswana,JQU6BHARS9GQ6
982,209,Q7C99E5ABNJ,Arlington,Antrim,Florida,Baton Rouge,,Serbia,Kyrgyzstan,D2XPZD5BRL
983,762,NTPX0NAF,Spokane,Sussex,,Philadelphia,New Caledonia,Algeria,Brazil,J0FM7EYV2FDOA5DX4
984,146,NGC6V6B4HCV9LNTPP,Denver,County Durham,Massachusetts,Detroit,Bahrain,Cameroon,Micronesia,Q1KI9
985,911,YU81VM2Z1OKZ,Dayton,Humberside,Wisconsin,Colorado,Ecuador,Moldova,Qatar,K6PB178Y90RG
986,349,J0A,Arlington,Clackmannanshire,South Dakota,Fort Wayne,Fiji,Martinique,Malvinas,
987,325,Q02E8U5UANB25W7A9CK,Bakersfield,Down,Alaska,Baltimore,Lithuania,Benin,New Zealand,4K
988,112,L,Tampa,Kirkcudbrightshire,Vermont,Wichita,Vatican City,Iran,Mongolia,HU
989,593,P4V4MKHJ,,Stirlingshire,South Dakota,Dayton,Cuba,Albania,Jordan,20DMKLG0L1JL1R010P
990,805,9AK2ONZP027LY,Charlotte,Kinross-shire,Mississippi,Grand Rapids,Romania,Angola,Norway,UV6EEAD
991,253,XVSCP,Minneapolis,Shetland,Indiana,New York,Jordan,Singapore,Aruba,1
992,598,7FCH6AYJ3,Louisville,Cambridgeshire,Tennessee,Lubbock,American Samoa,Tonga,Nepal,
993,964,LDRB2RKTIM9MKVEZ,Tulsa,Clwyd,Arizona,Arlington,Kenya,Montenegro,Saudi Arabia,VJPE6F6J4QK6NXPFP
994,98,DX9U7,St. Louis,Clwyd,Hawaii,Miami,Albania,Azerbaijan,Burundi,V3K5VZ
995,332,Z4UY,Arlington,Kirkcudbrightshire,Wyoming,Fort Wayne,Guernsey,Anguilla,Portugal,VLZC6OE1F50VMKKU
996,799,WEPGLTHTTNO5AYT2BKU,Little Rock,Staffordshire,Iowa,Oklahoma,Mauritius,Armenia,China,KVAPJGOUO76
997,957,36JLLUCELS,San Jose,Bedfordshire,Idaho,Cincinnati,Turkey,Hungary,Germany,LP
998,339,8THW4WS0QDK53OSYV,Cincinnati,West Midlands,New Hampshire,Oklahoma,Réunion,Eire,Togo,Q6BT76
999,399,OOKZH0QU4VRG3,Mobile,Lincolnshire,Massachusetts,Mesa,Libya,Burundi,Slovakia,2
1000,605,1GFCT2P6IJ33I0GW,Nashville,Shropshire,North Dakota,Fremont,Vatican City,Malta,Guatemala,47RPK35A83LZPIC5A
